record_id,search_timestamp,travel_date,lead_time_days,source_platform,origin_iata,dest_iata,route,origin_raw,dest_raw,airline_standardized,airline_raw,flight_number,departure_time,arrival_time,duration_minutes,duration_raw,cabin_class,total_fare_inr,base_fare_inr,taxes_fees_inr,is_nonstop,stops,raw_hash
SCR_GF_1789055785_056,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,6:05,8:20,135,2 hr 15 min,Economy,6425.0,,,True,Non-stop,10d21f1b988a
SCR_GF_1789055785_057,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,7:15,9:30,135,2 hr 15 min,Economy,6425.0,,,True,Non-stop,f23bf425f519
SCR_GF_1789055785_058,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,8:00,10:20,140,2 hr 20 min,Economy,6425.0,,,True,Non-stop,273cea942cb9
SCR_GF_1789055785_059,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,9:30,11:55,145,2 hr 25 min,Economy,6425.0,,,True,Non-stop,bb77c629cf2a
SCR_GF_1789055785_060,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,6:30,8:50,140,2 hr 20 min,Economy,6582.0,,,True,Non-stop,8b9a3fb5e8be
SCR_GF_1789055785_061,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,8:30,10:45,135,2 hr 15 min,Economy,6582.0,,,True,Non-stop,69c844b8b722
SCR_GF_1789055785_062,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,9:30,12:00,150,2 hr 30 min,Economy,6582.0,,,True,Non-stop,a1627f9c48ac
SCR_GF_1789055785_063,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,10:00,12:25,145,2 hr 25 min,Economy,6582.0,,,True,Non-stop,e12acba1fb5a
SCR_GF_1789055785_064,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,12:00,2:25,145,2 hr 25 min,Economy,6582.0,,,True,Non-stop,1926875624ae
SCR_GF_1789055785_065,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,8:45,11:00,135,2 hr 15 min,Economy,6583.0,,,True,Non-stop,7c16f8f30ef5
SCR_GF_1789055785_066,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,11:00,1:15,135,2 hr 15 min,Economy,6583.0,,,True,Non-stop,257a9f37fc3e
SCR_GF_1789055785_067,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,12:00,2:15,135,2 hr 15 min,Economy,6583.0,,,True,Non-stop,cce1050eaac6
SCR_GF_1789055785_068,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,1:00,3:10,130,2 hr 10 min,Economy,6583.0,,,True,Non-stop,8d3fb5bb1b77
SCR_GF_1789055785_069,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,2:00,4:25,145,2 hr 25 min,Economy,6583.0,,,True,Non-stop,ffaa8018c8b2
SCR_GF_1789055785_070,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,2:45,5:00,135,2 hr 15 min,Economy,6583.0,,,True,Non-stop,b4ac40ee989b
SCR_GF_1789055785_071,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,7:00,9:25,145,2 hr 25 min,Economy,6740.0,,,True,Non-stop,ede5aa0bbb74
SCR_GF_1789055785_072,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,7:30,9:55,145,2 hr 25 min,Economy,6740.0,,,True,Non-stop,793b6cb2dc88
SCR_GF_1789055785_073,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,11:00,1:25,145,2 hr 25 min,Economy,6740.0,,,True,Non-stop,ce54ba4216fe
SCR_GF_1789055785_074,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,,6:50,9:10,140,2 hr 20 min,Economy,6880.0,,,True,Non-stop,c8b9a15d366f
SCR_GF_1789055785_075,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,,8:40,11:05,145,2 hr 25 min,Economy,6880.0,,,True,Non-stop,c43076aeab11
SCR_GF_1789055785_076,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,,12:30,2:55,145,2 hr 25 min,Economy,6880.0,,,True,Non-stop,83dc149d7a4b
SCR_GF_1789055785_077,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,3:30,5:45,135,2 hr 15 min,Economy,7055.0,,,True,Non-stop,590cbb46566d
SCR_GF_1789055785_078,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,,4:00,6:20,140,2 hr 20 min,Economy,10235.0,,,True,Non-stop,ffad45e37d4d
SCR_GF_1789055785_079,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,,7:55,10:20,145,2 hr 25 min,Economy,11200.0,,,True,Non-stop,cb610cf65724
SCR_GF_1789055785_080,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,7:00,9:25,145,2 hr 25 min,Economy,11203.0,,,True,Non-stop,385ec1621598
SCR_GF_1789055785_081,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,10:45,1:05 AM,140,2 hr 20 min,Economy,11203.0,,,True,Non-stop,a34e271fc91a
SCR_GF_1789055785_082,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,11:30,1:45 AM,135,2 hr 15 min,Economy,11203.0,,,True,Non-stop,9942eb1dc35a
SCR_GF_1789055785_083,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,,5:30,7:45,135,2 hr 15 min,Economy,12044.0,,,True,Non-stop,da3a9bc72ff6
SCR_GF_1789055785_084,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,8:45,11:00,135,2 hr 15 min,Economy,12253.0,,,True,Non-stop,262acf756e88
SCR_GF_1789055785_085,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,9:45,12:05 AM,140,2 hr 20 min,Economy,12253.0,,,True,Non-stop,bcda5caef446
SCR_GF_1789055785_086,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,8:00,10:10,130,2 hr 10 min,Economy,13513.0,,,True,Non-stop,188d0c18a263
SCR_GF_1789055785_087,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,5:00,7:15,135,2 hr 15 min,Economy,15088.0,,,True,Non-stop,35ea16a52c2a
SCR_GF_1789055785_088,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,6:00,8:15,135,2 hr 15 min,Economy,15088.0,,,True,Non-stop,9c1557c97396
SCR_GF_1789055785_089,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,9:00,11:20,140,2 hr 20 min,Economy,16583.0,,,True,Non-stop,2be17bf6f1f4
SCR_GF_1789055785_090,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,9:30,11:55,145,2 hr 25 min,Economy,16583.0,,,True,Non-stop,1c5d4526f9b8
SCR_GF_1789055785_091,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,11:00,1:25 AM,145,2 hr 25 min,Economy,16583.0,,,True,Non-stop,aa6f10b22e2b
SCR_GF_1789055785_092,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India Express,Air India Express,,11:25,1:50 AM,145,2 hr 25 min,Economy,16844.0,,,True,Non-stop,c0cfeb81cf05
SCR_GF_1789055785_093,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,6:00,8:25,145,2 hr 25 min,Economy,17350.0,,,True,Non-stop,6966661bafac
SCR_GF_1789055785_094,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,SpiceJet,SpiceJet,,7:55,10:30,155,2 hr 35 min,Economy,19603.0,,,True,Non-stop,eeabba7be770
SCR_GF_1789055785_095,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,4:30,6:50,140,2 hr 20 min,Economy,23844.0,,,True,Non-stop,e86191eb53d5
SCR_GF_1789055785_096,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,5:00,7:25,145,2 hr 25 min,Economy,23844.0,,,True,Non-stop,530e623e30c5
SCR_GF_1789055785_097,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,7:30,9:55,145,2 hr 25 min,Economy,24747.0,,,True,Non-stop,7a3b51202000
SCR_GF_1789055786_098,2026-09-10 21:26:17,2026-09-11,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,1:30,3:50,140,2 hr 20 min,Economy,33304.0,,,True,Non-stop,3af7cb9d44f9
SCR_GF_1789055789_001,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,11:00 PM,1:25 AM,145,2 hr 25 min,Economy,6314.0,,,True,Non-stop,864b496aefdf
SCR_GF_1789055789_002,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,2:45 PM,5:00 PM,135,2 hr 15 min,Economy,6425.0,,,True,Non-stop,8d4544761afb
SCR_GF_1789055789_003,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India Express,Air India Express,,11:25 PM,1:50 AM,145,2 hr 25 min,Economy,6610.0,,,True,Non-stop,744e17c71d1f
SCR_GF_1789055789_004,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,,5:30 PM,7:45 PM,135,2 hr 15 min,Economy,6880.0,,,True,Non-stop,0c80434b3a15
SCR_GF_1789055789_005,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,5:00 AM,7:20 AM,140,2 hr 20 min,Economy,6314.0,,,True,Non-stop,3dad52764b3b
SCR_GF_1789055790_006,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,5:00,7:15,135,2 hr 15 min,Economy,6425.0,,,True,Non-stop,40e1ef8b0463
SCR_GF_1789055790_007,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,6:05,8:20,135,2 hr 15 min,Economy,6425.0,,,True,Non-stop,4959623e3fdb
SCR_GF_1789055790_008,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,7:15,9:30,135,2 hr 15 min,Economy,6425.0,,,True,Non-stop,d52f74a5a991
SCR_GF_1789055790_009,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,8:00,10:20,140,2 hr 20 min,Economy,6425.0,,,True,Non-stop,8bb4fb5c6e9c
SCR_GF_1789055790_010,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,8:45,11:00,135,2 hr 15 min,Economy,6425.0,,,True,Non-stop,1b4204b960a5
SCR_GF_1789055790_011,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,9:30,11:55,145,2 hr 25 min,Economy,6425.0,,,True,Non-stop,0571e74908cc
SCR_GF_1789055790_012,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,10:15,12:35,140,2 hr 20 min,Economy,6425.0,,,True,Non-stop,bf5723ebc411
SCR_GF_1789055790_013,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,11:00,1:15,135,2 hr 15 min,Economy,6425.0,,,True,Non-stop,0a8038e82ae6
SCR_GF_1789055790_014,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,12:00,2:15,135,2 hr 15 min,Economy,6425.0,,,True,Non-stop,f9bf102ee525
SCR_GF_1789055790_015,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,1:00,3:10,130,2 hr 10 min,Economy,6425.0,,,True,Non-stop,3aa1a8d98429
SCR_GF_1789055790_016,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,2:00,4:25,145,2 hr 25 min,Economy,6425.0,,,True,Non-stop,04beb5640642
SCR_GF_1789055790_017,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,3:30,5:45,135,2 hr 15 min,Economy,6425.0,,,True,Non-stop,17f9aa35d60f
SCR_GF_1789055790_018,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,4:15,6:35,140,2 hr 20 min,Economy,6425.0,,,True,Non-stop,0183b6957fa9
SCR_GF_1789055790_019,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,10:45,1:05 AM,140,2 hr 20 min,Economy,6425.0,,,True,Non-stop,39fe41166a0b
SCR_GF_1789055790_020,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,11:30,1:45 AM,135,2 hr 15 min,Economy,6425.0,,,True,Non-stop,457730ab3d93
SCR_GF_1789055790_021,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,8:30,10:45,135,2 hr 15 min,Economy,6582.0,,,True,Non-stop,3483865c5b23
SCR_GF_1789055790_022,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,9:00,11:15,135,2 hr 15 min,Economy,6582.0,,,True,Non-stop,ec1b8a98eb57
SCR_GF_1789055790_023,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,9:30,12:00,150,2 hr 30 min,Economy,6582.0,,,True,Non-stop,519c6b850d34
SCR_GF_1789055790_024,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,10:00,12:25,145,2 hr 25 min,Economy,6582.0,,,True,Non-stop,f9511baf6493
SCR_GF_1789055790_025,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,11:00,1:25,145,2 hr 25 min,Economy,6582.0,,,True,Non-stop,8abbb804d367
SCR_GF_1789055790_026,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,12:00,2:25,145,2 hr 25 min,Economy,6582.0,,,True,Non-stop,25eb08645961
SCR_GF_1789055790_027,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,3:30,5:55,145,2 hr 25 min,Economy,6582.0,,,True,Non-stop,75a778b852ae
SCR_GF_1789055790_028,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,4:00,6:25,145,2 hr 25 min,Economy,6582.0,,,True,Non-stop,a5cb1162a2d5
SCR_GF_1789055790_029,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,4:30,6:50,140,2 hr 20 min,Economy,6582.0,,,True,Non-stop,ae2a34efebc2
SCR_GF_1789055790_030,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,5:00,7:25,145,2 hr 25 min,Economy,6582.0,,,True,Non-stop,08487fa93eed
SCR_GF_1789055790_031,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,9:00,11:25,145,2 hr 25 min,Economy,6582.0,,,True,Non-stop,ec1b8a98eb57
SCR_GF_1789055790_032,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,8:00,10:10,130,2 hr 10 min,Economy,6583.0,,,True,Non-stop,8dcb2e1b9624
SCR_GF_1789055790_033,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,9:45,12:05 AM,140,2 hr 20 min,Economy,6583.0,,,True,Non-stop,0d3fe7fe8e89
SCR_GF_1789055790_034,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India Express,Air India Express,,5:35,8:05,150,2 hr 30 min,Economy,6610.0,,,True,Non-stop,a42aee4bd06f
SCR_GF_1789055790_035,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,6:30,8:50,140,2 hr 20 min,Economy,6740.0,,,True,Non-stop,d62341489f39
SCR_GF_1789055790_036,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,5:00,7:15,135,2 hr 15 min,Economy,6793.0,,,True,Non-stop,4e073d26f8f2
SCR_GF_1789055790_037,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,6:00,8:15,135,2 hr 15 min,Economy,6793.0,,,True,Non-stop,54c9ff07ff9a
SCR_GF_1789055790_038,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,8:45,11:00,135,2 hr 15 min,Economy,6793.0,,,True,Non-stop,7e62bbeef89e
SCR_GF_1789055790_039,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,,6:50,9:10,140,2 hr 20 min,Economy,6880.0,,,True,Non-stop,73fd254b6872
SCR_GF_1789055790_040,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,,8:40,10:55,135,2 hr 15 min,Economy,6880.0,,,True,Non-stop,e2830e0a5581
SCR_GF_1789055790_041,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,,9:20,11:40,140,2 hr 20 min,Economy,6880.0,,,True,Non-stop,adeed56b4022
SCR_GF_1789055790_042,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,,10:30,12:45,135,2 hr 15 min,Economy,6880.0,,,True,Non-stop,5d35a302628a
SCR_GF_1789055790_043,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,,12:30,2:55,145,2 hr 25 min,Economy,6880.0,,,True,Non-stop,7044e4426789
SCR_GF_1789055790_044,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,,4:00,6:20,140,2 hr 20 min,Economy,6880.0,,,True,Non-stop,b5eddf454cc5
SCR_GF_1789055790_045,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,,7:55,10:20,145,2 hr 25 min,Economy,6880.0,,,True,Non-stop,72adfb271bf1
SCR_GF_1789055790_046,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,7:00,9:25,145,2 hr 25 min,Economy,6950.0,,,True,Non-stop,943d835d3644
SCR_GF_1789055790_047,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,7:30,9:55,145,2 hr 25 min,Economy,6950.0,,,True,Non-stop,337dad8c7926
SCR_GF_1789055790_048,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,1:30,3:50,140,2 hr 20 min,Economy,6950.0,,,True,Non-stop,57dd076d9530
SCR_GF_1789055790_049,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,7:00,9:25,145,2 hr 25 min,Economy,7055.0,,,True,Non-stop,fe984a7f3a2a
SCR_GF_1789055790_050,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,9:30,11:55,145,2 hr 25 min,Economy,7123.0,,,True,Non-stop,142d7122ff62
SCR_GF_1789055790_051,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,8:00,10:25,145,2 hr 25 min,Economy,7181.0,,,True,Non-stop,807b0cbbb316
SCR_GF_1789055790_052,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,7:30,9:55,145,2 hr 25 min,Economy,7212.0,,,True,Non-stop,62713d3cb801
SCR_GF_1789055790_053,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,8:30,11:05,155,2 hr 35 min,Economy,7212.0,,,True,Non-stop,96dfd2a326e5
SCR_GF_1789055790_054,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,9:00,11:20,140,2 hr 20 min,Economy,7212.0,,,True,Non-stop,ab649cde3d3a
SCR_GF_1789055790_055,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,6:00,8:25,145,2 hr 25 min,Economy,7349.0,,,True,Non-stop,f386b70e43c2
SCR_GF_1789055790_056,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,7:00,9:25,145,2 hr 25 min,Economy,7511.0,,,True,Non-stop,3446af74866a
SCR_GF_1789055790_057,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,SpiceJet,SpiceJet,,7:55,10:40,165,2 hr 45 min,Economy,9642.0,,,True,Non-stop,d0381cabad54
SCR_GF_1789055790_058,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,SpiceJet,SpiceJet,,10:45,1:25 AM,160,2 hr 40 min,Economy,19603.0,,,True,Non-stop,339ffc6c22c1
SCR_GF_1789055790_059,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,11:00,1:25 AM,145,2 hr 25 min,Economy,6314.0,,,True,Non-stop,434489574eb0
SCR_GF_1789055790_060,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,2:45,5:00,135,2 hr 15 min,Economy,6425.0,,,True,Non-stop,f4037983d0b1
SCR_GF_1789055790_061,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India Express,Air India Express,,11:25,1:50 AM,145,2 hr 25 min,Economy,6610.0,,,True,Non-stop,15a595c56568
SCR_GF_1789055790_062,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,,5:30,7:45,135,2 hr 15 min,Economy,6880.0,,,True,Non-stop,725fdb0411b2
SCR_GF_1789055790_063,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,5:00,7:20,140,2 hr 20 min,Economy,6314.0,,,True,Non-stop,c6cc509a8a7c
SCR_GF_1789055790_064,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,5:00,7:15,135,2 hr 15 min,Economy,6425.0,,,True,Non-stop,40e1ef8b0463
SCR_GF_1789055790_065,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,6:05,8:20,135,2 hr 15 min,Economy,6425.0,,,True,Non-stop,4959623e3fdb
SCR_GF_1789055790_066,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,7:15,9:30,135,2 hr 15 min,Economy,6425.0,,,True,Non-stop,d52f74a5a991
SCR_GF_1789055790_067,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,8:00,10:20,140,2 hr 20 min,Economy,6425.0,,,True,Non-stop,8bb4fb5c6e9c
SCR_GF_1789055790_068,2026-09-10 21:26:26,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,8:45,11:00,135,2 hr 15 min,Economy,6425.0,,,True,Non-stop,1b4204b960a5
