record_id,source_file,dataset_tier,travel_date,airline_standardized,airline_raw,flight_number,origin_iata,dest_iata,route,origin_raw,dest_raw,departure_time,arrival_time,duration_minutes,duration_raw,cabin_class,total_fare_inr,base_fare_inr,taxes_fees_inr,search_timestamp,lead_time_days,is_defunct_carrier
REC_000151,data.csv,2022_real_observations,2022-02-15,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,23:45,02:00,135,2h 15m,Economy,5779.0,,,,,True
REC_000152,data.csv,2022_real_observations,2022-02-15,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,17:35,19:45,130,2h 10m,Economy,6249.0,,,,,False
REC_000153,data.csv,2022_real_observations,2022-02-15,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,18:30,20:40,130,2h 10m,Economy,6249.0,,,,,False
REC_000154,data.csv,2022_real_observations,2022-02-15,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,19:45,21:55,130,2h 10m,Economy,6249.0,,,,,False
REC_000155,data.csv,2022_real_observations,2022-02-15,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,22:45,00:55,130,2h 10m,Economy,6249.0,,,,,False
REC_000156,data.csv,2022_real_observations,2022-02-15,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,21:55,00:10,135,2h 15m,Economy,6249.0,,,,,False
REC_000157,data.csv,2022_real_observations,2022-02-15,Air India,Air India,,BOM,DEL,BOM-DEL,BOM,DEL,18:00,20:25,145,2h 25m,Economy,5943.0,,,,,False
REC_000158,data.csv,2022_real_observations,2022-02-15,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,15:45,18:05,140,2h 20m,Economy,6249.0,,,,,False
REC_000159,data.csv,2022_real_observations,2022-02-15,SpiceJet,SpiceJet,,BOM,DEL,BOM-DEL,BOM,DEL,19:25,21:50,145,2h 25m,Economy,6540.0,,,,,False
REC_000160,data.csv,2022_real_observations,2022-02-16,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,08:30,10:25,115,1h 55m,Economy,6153.0,,,,,False
REC_000161,data.csv,2022_real_observations,2022-02-16,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,07:45,09:50,125,2h 05m,Economy,5943.0,,,,,False
REC_000162,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,06:00,08:05,125,2h 05m,Economy,6249.0,,,,,False
REC_000163,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,06:30,08:35,125,2h 05m,Economy,6249.0,,,,,False
REC_000164,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,12:25,14:30,125,2h 05m,Economy,6249.0,,,,,False
REC_000165,data.csv,2022_real_observations,2022-02-16,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,13:40,15:50,130,2h 10m,Economy,5943.0,,,,,False
REC_000166,data.csv,2022_real_observations,2022-02-16,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,09:20,11:30,130,2h 10m,Economy,5943.0,,,,,False
REC_000167,data.csv,2022_real_observations,2022-02-16,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,10:05,12:15,130,2h 10m,Economy,5943.0,,,,,False
REC_000168,data.csv,2022_real_observations,2022-02-16,Air India,Air India,,BOM,DEL,BOM-DEL,BOM,DEL,08:00,10:15,135,2h 15m,Economy,5943.0,,,,,False
REC_000169,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,07:30,09:40,130,2h 10m,Economy,6249.0,,,,,False
REC_000170,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,11:55,14:05,130,2h 10m,Economy,6249.0,,,,,False
REC_000171,data.csv,2022_real_observations,2022-02-16,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,11:45,14:00,135,2h 15m,Economy,5943.0,,,,,False
REC_000172,data.csv,2022_real_observations,2022-02-16,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,07:05,09:20,135,2h 15m,Economy,5943.0,,,,,False
REC_000173,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,08:45,11:00,135,2h 15m,Economy,6249.0,,,,,False
REC_000174,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,10:25,12:40,135,2h 15m,Economy,6249.0,,,,,False
REC_000175,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,14:40,16:55,135,2h 15m,Economy,6249.0,,,,,False
REC_000176,data.csv,2022_real_observations,2022-02-16,Air India,Air India,,BOM,DEL,BOM-DEL,BOM,DEL,10:00,12:15,135,2h 15m,Economy,6363.0,,,,,False
REC_000177,data.csv,2022_real_observations,2022-02-16,Air India,Air India,,DEL,BOM,DEL-BOM,DEL,BOM,18:00,20:00,120,2h,Economy,5955.0,,,,,False
REC_000178,data.csv,2022_real_observations,2022-02-16,Air India,Air India,,DEL,BOM,DEL-BOM,DEL,BOM,20:00,22:10,130,2h 10m,Economy,5955.0,,,,,False
REC_000179,data.csv,2022_real_observations,2022-02-16,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,23:35,01:45,130,2h 10m,Economy,5955.0,,,,,False
REC_000180,data.csv,2022_real_observations,2022-02-16,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,18:40,20:50,130,2h 10m,Economy,5955.0,,,,,False
REC_000181,data.csv,2022_real_observations,2022-02-16,Air India,Air India,,DEL,BOM,DEL-BOM,DEL,BOM,19:00,21:15,135,2h 15m,Economy,5955.0,,,,,False
REC_000182,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,15:30,17:40,130,2h 10m,Economy,6261.0,,,,,False
REC_000183,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,19:50,22:00,130,2h 10m,Economy,6261.0,,,,,False
REC_000184,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,20:40,22:50,130,2h 10m,Economy,6261.0,,,,,False
REC_000185,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,21:40,23:50,130,2h 10m,Economy,6372.0,,,,,False
REC_000186,data.csv,2022_real_observations,2022-02-16,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,17:15,19:25,130,2h 10m,Economy,6165.0,,,,,False
REC_000187,data.csv,2022_real_observations,2022-02-16,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,21:15,23:30,135,2h 15m,Economy,5955.0,,,,,False
REC_000188,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,19:00,21:15,135,2h 15m,Economy,6261.0,,,,,False
REC_000189,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,16:45,19:05,140,2h 20m,Economy,6261.0,,,,,False
REC_000190,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,17:45,20:05,140,2h 20m,Economy,6261.0,,,,,False
REC_000191,data.csv,2022_real_observations,2022-02-16,AirAsia India,AirAsia India,,DEL,BOM,DEL-BOM,DEL,BOM,04:25,06:35,130,2h 10m,Economy,5000.0,,,,,False
REC_000192,data.csv,2022_real_observations,2022-02-16,Air India,Air India,,DEL,BOM,DEL-BOM,DEL,BOM,07:00,09:05,125,2h 05m,Economy,5955.0,,,,,False
REC_000193,data.csv,2022_real_observations,2022-02-16,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,13:30,15:35,125,2h 05m,Economy,5900.0,,,,,True
REC_000194,data.csv,2022_real_observations,2022-02-16,Air India,Air India,,DEL,BOM,DEL-BOM,DEL,BOM,08:00,10:10,130,2h 10m,Economy,5955.0,,,,,False
REC_000195,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,09:30,11:35,125,2h 05m,Economy,6261.0,,,,,False
REC_000196,data.csv,2022_real_observations,2022-02-16,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,07:00,09:10,130,2h 10m,Economy,5900.0,,,,,True
REC_000197,data.csv,2022_real_observations,2022-02-16,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,08:00,10:10,130,2h 10m,Economy,5900.0,,,,,True
REC_000198,data.csv,2022_real_observations,2022-02-16,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,06:30,08:40,130,2h 10m,Economy,5955.0,,,,,False
REC_000199,data.csv,2022_real_observations,2022-02-16,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,12:00,14:10,130,2h 10m,Economy,5955.0,,,,,False
REC_000200,data.csv,2022_real_observations,2022-02-16,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,07:15,09:25,130,2h 10m,Economy,5955.0,,,,,False
REC_000201,data.csv,2022_real_observations,2022-02-16,Air India,Air India,,DEL,BOM,DEL-BOM,DEL,BOM,09:00,11:15,135,2h 15m,Economy,5955.0,,,,,False
REC_000202,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,05:45,07:55,130,2h 10m,Economy,6261.0,,,,,False
REC_000203,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,12:50,15:00,130,2h 10m,Economy,6261.0,,,,,False
REC_000204,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,14:20,16:30,130,2h 10m,Economy,6261.0,,,,,False
REC_000205,data.csv,2022_real_observations,2022-02-16,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,14:20,16:35,135,2h 15m,Economy,5900.0,,,,,True
REC_000206,data.csv,2022_real_observations,2022-02-16,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,15:00,17:15,135,2h 15m,Economy,5900.0,,,,,True
REC_000207,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,07:30,09:45,135,2h 15m,Economy,6261.0,,,,,False
REC_000208,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,10:20,12:35,135,2h 15m,Economy,6261.0,,,,,False
REC_000209,data.csv,2022_real_observations,2022-02-16,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,10:30,12:50,140,2h 20m,Economy,5900.0,,,,,True
REC_000210,data.csv,2022_real_observations,2022-02-16,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,08:45,11:05,140,2h 20m,Economy,5955.0,,,,,False
REC_000211,data.csv,2022_real_observations,2022-02-16,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,10:45,13:05,140,2h 20m,Economy,5955.0,,,,,False
REC_000212,data.csv,2022_real_observations,2022-02-16,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,02:00,04:15,135,2h 15m,Economy,5900.0,,,,,True
REC_000213,data.csv,2022_real_observations,2022-02-16,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,14:20,16:35,135,2h 15m,Economy,6165.0,,,,,False
REC_000214,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,08:50,11:10,140,2h 20m,Economy,6261.0,,,,,False
REC_000215,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,11:40,14:00,140,2h 20m,Economy,6261.0,,,,,False
REC_000216,data.csv,2022_real_observations,2022-02-16,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,09:30,12:00,150,2h 30m,Economy,5955.0,,,,,False
REC_000217,data.csv,2022_real_observations,2022-02-16,AirAsia India,AirAsia India,,BOM,DEL,BOM-DEL,BOM,DEL,22:55,01:00,125,2h 05m,Economy,5000.0,,,,,False
REC_000218,data.csv,2022_real_observations,2022-02-16,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,19:35,21:25,110,1h 50m,Economy,5943.0,,,,,False
REC_000219,data.csv,2022_real_observations,2022-02-16,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,16:30,18:35,125,2h 05m,Economy,5888.0,,,,,True
REC_000220,data.csv,2022_real_observations,2022-02-16,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,20:30,22:35,125,2h 05m,Economy,5943.0,,,,,False
REC_000221,data.csv,2022_real_observations,2022-02-16,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,17:15,19:20,125,2h 05m,Economy,5943.0,,,,,False
REC_000222,data.csv,2022_real_observations,2022-02-16,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,18:30,20:35,125,2h 05m,Economy,5943.0,,,,,False
REC_000223,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,20:55,23:00,125,2h 05m,Economy,6249.0,,,,,False
REC_000224,data.csv,2022_real_observations,2022-02-16,Air India,Air India,,BOM,DEL,BOM-DEL,BOM,DEL,21:30,23:45,135,2h 15m,Economy,5943.0,,,,,False
REC_000225,data.csv,2022_real_observations,2022-02-16,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,18:00,20:10,130,2h 10m,Economy,5888.0,,,,,True
REC_000226,data.csv,2022_real_observations,2022-02-16,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,22:40,00:50,130,2h 10m,Economy,5888.0,,,,,True
REC_000227,data.csv,2022_real_observations,2022-02-16,Air India,Air India,,BOM,DEL,BOM-DEL,BOM,DEL,16:00,18:15,135,2h 15m,Economy,5943.0,,,,,False
REC_000228,data.csv,2022_real_observations,2022-02-16,Air India,Air India,,BOM,DEL,BOM-DEL,BOM,DEL,19:00,21:15,135,2h 15m,Economy,5943.0,,,,,False
REC_000229,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,17:35,19:45,130,2h 10m,Economy,6249.0,,,,,False
REC_000230,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,18:30,20:40,130,2h 10m,Economy,6249.0,,,,,False
REC_000231,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,19:45,21:55,130,2h 10m,Economy,6249.0,,,,,False
REC_000232,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,22:45,00:55,130,2h 10m,Economy,6249.0,,,,,False
REC_000233,data.csv,2022_real_observations,2022-02-16,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,21:15,23:30,135,2h 15m,Economy,5888.0,,,,,True
REC_000234,data.csv,2022_real_observations,2022-02-16,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,23:45,02:00,135,2h 15m,Economy,5888.0,,,,,True
REC_000235,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,21:55,00:10,135,2h 15m,Economy,6249.0,,,,,False
REC_000236,data.csv,2022_real_observations,2022-02-16,Air India,Air India,,BOM,DEL,BOM-DEL,BOM,DEL,18:00,20:25,145,2h 25m,Economy,5943.0,,,,,False
REC_000237,data.csv,2022_real_observations,2022-02-16,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,15:45,18:05,140,2h 20m,Economy,6249.0,,,,,False
REC_000238,data.csv,2022_real_observations,2022-02-17,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,08:30,10:25,115,1h 55m,Economy,5943.0,,,,,False
REC_000239,data.csv,2022_real_observations,2022-02-17,Air India,Air India,,BOM,DEL,BOM-DEL,BOM,DEL,07:00,09:10,130,2h 10m,Economy,5943.0,,,,,False
REC_000240,data.csv,2022_real_observations,2022-02-17,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,12:30,14:35,125,2h 05m,Economy,5942.0,,,,,True
REC_000241,data.csv,2022_real_observations,2022-02-17,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,14:30,16:35,125,2h 05m,Economy,5942.0,,,,,True
REC_000242,data.csv,2022_real_observations,2022-02-17,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,06:00,08:05,125,2h 05m,Economy,6249.0,,,,,False
REC_000243,data.csv,2022_real_observations,2022-02-17,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,12:25,14:30,125,2h 05m,Economy,6249.0,,,,,False
REC_000244,data.csv,2022_real_observations,2022-02-17,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,13:40,15:50,130,2h 10m,Economy,5943.0,,,,,False
REC_000245,data.csv,2022_real_observations,2022-02-17,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,09:20,11:30,130,2h 10m,Economy,5943.0,,,,,False
REC_000246,data.csv,2022_real_observations,2022-02-17,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,10:05,12:15,130,2h 10m,Economy,5943.0,,,,,False
REC_000247,data.csv,2022_real_observations,2022-02-17,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,07:45,09:50,125,2h 05m,Economy,6153.0,,,,,False
REC_000248,data.csv,2022_real_observations,2022-02-17,Air India,Air India,,BOM,DEL,BOM-DEL,BOM,DEL,08:00,10:15,135,2h 15m,Economy,5943.0,,,,,False
REC_000249,data.csv,2022_real_observations,2022-02-17,Air India,Air India,,BOM,DEL,BOM-DEL,BOM,DEL,10:00,12:15,135,2h 15m,Economy,5943.0,,,,,False
REC_000250,data.csv,2022_real_observations,2022-02-17,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,06:00,08:10,130,2h 10m,Economy,5942.0,,,,,True
REC_000251,data.csv,2022_real_observations,2022-02-17,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,08:00,10:10,130,2h 10m,Economy,5942.0,,,,,True
REC_000252,data.csv,2022_real_observations,2022-02-17,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,07:30,09:40,130,2h 10m,Economy,6249.0,,,,,False
REC_000253,data.csv,2022_real_observations,2022-02-17,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,11:55,14:05,130,2h 10m,Economy,6249.0,,,,,False
REC_000254,data.csv,2022_real_observations,2022-02-17,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,09:55,12:10,135,2h 15m,Economy,5942.0,,,,,True
REC_000255,data.csv,2022_real_observations,2022-02-17,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,12:15,14:30,135,2h 15m,Economy,5942.0,,,,,True
REC_000256,data.csv,2022_real_observations,2022-02-17,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,13:30,15:45,135,2h 15m,Economy,5942.0,,,,,True
REC_000257,data.csv,2022_real_observations,2022-02-17,SpiceJet,SpiceJet,,BOM,DEL,BOM-DEL,BOM,DEL,07:20,09:35,135,2h 15m,Economy,6540.0,,,,,False
REC_000258,data.csv,2022_real_observations,2022-02-17,SpiceJet,SpiceJet,,BOM,DEL,BOM-DEL,BOM,DEL,10:15,12:30,135,2h 15m,Economy,6540.0,,,,,False
REC_000259,data.csv,2022_real_observations,2022-02-17,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,08:45,11:00,135,2h 15m,Economy,6249.0,,,,,False
REC_000260,data.csv,2022_real_observations,2022-02-17,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,14:40,16:55,135,2h 15m,Economy,6249.0,,,,,False
REC_000261,data.csv,2022_real_observations,2022-02-17,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,06:30,08:35,125,2h 05m,Economy,6693.0,,,,,False
REC_000262,data.csv,2022_real_observations,2022-02-17,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,10:25,12:40,135,2h 15m,Economy,6360.0,,,,,False
REC_000263,data.csv,2022_real_observations,2022-02-17,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,07:05,09:20,135,2h 15m,Economy,6153.0,,,,,False
REC_000264,data.csv,2022_real_observations,2022-02-17,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,11:45,14:00,135,2h 15m,Economy,6153.0,,,,,False
REC_000265,data.csv,2022_real_observations,2022-02-17,AirAsia India,AirAsia India,,BOM,DEL,BOM-DEL,BOM,DEL,07:20,09:30,130,2h 10m,Economy,6337.0,,,,,False
REC_000266,data.csv,2022_real_observations,2022-02-17,AirAsia India,AirAsia India,,DEL,BOM,DEL-BOM,DEL,BOM,20:00,22:15,135,2h 15m,Economy,5000.0,,,,,False
REC_000267,data.csv,2022_real_observations,2022-02-17,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,15:30,17:35,125,2h 05m,Economy,5954.0,,,,,True
REC_000268,data.csv,2022_real_observations,2022-02-17,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,17:00,19:05,125,2h 05m,Economy,5954.0,,,,,True
REC_000269,data.csv,2022_real_observations,2022-02-17,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,18:40,20:50,130,2h 10m,Economy,5955.0,,,,,False
REC_000270,data.csv,2022_real_observations,2022-02-17,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,23:35,01:45,130,2h 10m,Economy,5955.0,,,,,False
REC_000271,data.csv,2022_real_observations,2022-02-17,SpiceJet,SpiceJet,,DEL,BOM,DEL-BOM,DEL,BOM,18:55,21:05,130,2h 10m,Economy,6543.0,,,,,False
REC_000272,data.csv,2022_real_observations,2022-02-17,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,21:15,23:30,135,2h 15m,Economy,5955.0,,,,,False
REC_000273,data.csv,2022_real_observations,2022-02-17,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,15:00,17:15,135,2h 15m,Economy,5954.0,,,,,True
REC_000274,data.csv,2022_real_observations,2022-02-17,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,19:40,21:55,135,2h 15m,Economy,5954.0,,,,,True
REC_000275,data.csv,2022_real_observations,2022-02-17,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,21:00,23:15,135,2h 15m,Economy,5954.0,,,,,True
REC_000276,data.csv,2022_real_observations,2022-02-17,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,17:15,19:25,130,2h 10m,Economy,6165.0,,,,,False
REC_000277,data.csv,2022_real_observations,2022-02-17,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,18:05,20:25,140,2h 20m,Economy,5954.0,,,,,True
REC_000278,data.csv,2022_real_observations,2022-02-17,SpiceJet,SpiceJet,,DEL,BOM,DEL-BOM,DEL,BOM,19:45,22:05,140,2h 20m,Economy,6543.0,,,,,False
REC_000279,data.csv,2022_real_observations,2022-02-17,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,13:30,15:35,125,2h 05m,Economy,5954.0,,,,,True
REC_000280,data.csv,2022_real_observations,2022-02-17,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,07:15,09:25,130,2h 10m,Economy,5955.0,,,,,False
REC_000281,data.csv,2022_real_observations,2022-02-17,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,06:30,08:40,130,2h 10m,Economy,5955.0,,,,,False
REC_000282,data.csv,2022_real_observations,2022-02-17,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,07:00,09:10,130,2h 10m,Economy,5954.0,,,,,True
REC_000283,data.csv,2022_real_observations,2022-02-17,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,08:00,10:10,130,2h 10m,Economy,5954.0,,,,,True
REC_000284,data.csv,2022_real_observations,2022-02-17,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,14:20,16:35,135,2h 15m,Economy,5955.0,,,,,False
REC_000285,data.csv,2022_real_observations,2022-02-17,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,14:20,16:35,135,2h 15m,Economy,5954.0,,,,,True
REC_000286,data.csv,2022_real_observations,2022-02-17,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,15:00,17:15,135,2h 15m,Economy,5954.0,,,,,True
REC_000287,data.csv,2022_real_observations,2022-02-17,SpiceJet,SpiceJet,,DEL,BOM,DEL-BOM,DEL,BOM,07:20,09:35,135,2h 15m,Economy,6543.0,,,,,False
REC_000288,data.csv,2022_real_observations,2022-02-17,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,12:00,14:10,130,2h 10m,Economy,6165.0,,,,,False
REC_000289,data.csv,2022_real_observations,2022-02-17,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,10:45,13:05,140,2h 20m,Economy,5955.0,,,,,False
REC_000290,data.csv,2022_real_observations,2022-02-17,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,10:30,12:50,140,2h 20m,Economy,5954.0,,,,,True
REC_000291,data.csv,2022_real_observations,2022-02-17,SpiceJet,SpiceJet,,DEL,BOM,DEL-BOM,DEL,BOM,06:20,08:40,140,2h 20m,Economy,6543.0,,,,,False
REC_000292,data.csv,2022_real_observations,2022-02-17,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,02:00,04:15,135,2h 15m,Economy,5954.0,,,,,True
REC_000293,data.csv,2022_real_observations,2022-02-17,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,08:45,11:05,140,2h 20m,Economy,6165.0,,,,,False
REC_000294,data.csv,2022_real_observations,2022-02-17,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,09:30,12:00,150,2h 30m,Economy,5955.0,,,,,False
REC_000295,data.csv,2022_real_observations,2022-02-17,AirAsia India,AirAsia India,,BOM,DEL,BOM-DEL,BOM,DEL,22:55,01:00,125,2h 05m,Economy,5000.0,,,,,False
REC_000296,data.csv,2022_real_observations,2022-02-17,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,16:30,18:35,125,2h 05m,Economy,5942.0,,,,,True
REC_000297,data.csv,2022_real_observations,2022-02-17,Air India,Air India,,BOM,DEL,BOM-DEL,BOM,DEL,21:30,23:45,135,2h 15m,Economy,5943.0,,,,,False
REC_000298,data.csv,2022_real_observations,2022-02-17,Air India,Air India,,BOM,DEL,BOM-DEL,BOM,DEL,16:00,18:15,135,2h 15m,Economy,5943.0,,,,,False
REC_000299,data.csv,2022_real_observations,2022-02-17,Air India,Air India,,BOM,DEL,BOM-DEL,BOM,DEL,19:00,21:15,135,2h 15m,Economy,5943.0,,,,,False
REC_000300,data.csv,2022_real_observations,2022-02-17,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,18:00,20:10,130,2h 10m,Economy,5942.0,,,,,True
